# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Sep 21 19:02:55 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.1
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Maiz-Apellaniz and Weiler 2018)
# Attention: photometry includes extinction of Av=0.001, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPbrmag  G_BPftmag  G_RPmag
0.02 0.14251 8.60000 3.0122630596 2.5955386162    3.011  2.309  3.6611  2.204    3  0.000  0.396     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.945e-01 2.853e-01 2.610e-03 2.004e-03 8.800e-03 -1.000 2.017e-02 -1.004 -0.898 -0.311 -0.265 -1.609
0.02 0.14251 8.60000 3.0123593807 2.5955400467    3.011  2.324  3.6599  2.184    3  0.000  0.392     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.943e-01 2.856e-01 2.583e-03 2.045e-03 8.791e-03 -1.000 2.013e-02 -1.040 -0.929 -0.339 -0.292 -1.644
0.02 0.14251 8.60000 3.0126488209 2.5955448151    3.011  2.368  3.6562  2.126    3  0.000  0.384     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.928e-01 2.871e-01 2.509e-03 2.206e-03 8.708e-03 -1.000 2.016e-02 -1.149 -1.023 -0.420 -0.373 -1.747
0.02 0.14251 8.60000 3.0129380226 2.5955495834    3.011  2.412  3.6528  2.068    3  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.895e-01 2.904e-01 2.446e-03 2.409e-03 8.563e-03 -1.000 2.017e-02 -1.259 -1.118 -0.503 -0.455 -1.851
0.02 0.14251 8.60000 3.0132272243 2.5955545902    3.012  2.456  3.6494  2.011    3  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.849e-01 2.950e-01 2.392e-03 2.610e-03 8.408e-03 -1.000 2.010e-02 -1.369 -1.214 -0.587 -0.538 -1.956
0.02 0.14251 8.60000 3.0135161877 2.5955593586    3.012  2.501  3.6460  1.952    3  0.000  0.379     4.34     3.31     2.48     1.81     1.48  4    -1e-30      0.00 6.802e-01 2.997e-01 2.351e-03 2.771e-03 8.281e-03 -1.000 2.011e-02 -1.481 -1.310 -0.671 -0.623 -2.061
0.02 0.14251 8.60000 3.0137567520 2.5955631733    3.012  2.539  3.6431  1.903    3  0.000  0.378     4.79     3.62     2.70     1.98     1.61  4    -1e-30      0.00 6.765e-01 3.034e-01 2.323e-03 2.885e-03 8.190e-03 -1.000 2.012e-02 -1.576 -1.392 -0.743 -0.695 -2.149
0.02 0.14251 8.60000 3.0139975548 2.5955672264    3.012  2.577  3.6401  1.852    3  0.000  0.378     5.29     3.97     2.95     2.16     1.76  4    -1e-30      0.00 6.730e-01 3.068e-01 2.300e-03 2.979e-03 8.116e-03 -1.000 2.015e-02 -1.673 -1.475 -0.817 -0.768 -2.239
0.02 0.14251 8.60000 3.0142381191 2.5955712795    3.013  2.617  3.6371  1.800    3  0.000  0.378     5.87     4.36     3.22     2.36     1.93  4    -1e-30      0.00 6.701e-01 3.098e-01 2.282e-03 3.056e-03 8.055e-03 -1.000 2.010e-02 -1.772 -1.558 -0.890 -0.841 -2.329
0.02 0.14251 8.60000 3.0144786835 2.5955750942    3.013  2.657  3.6338  1.747    3  0.000  0.378     6.53     4.80     3.53     2.60     2.12  4    -1e-30      0.00 6.676e-01 3.123e-01 2.268e-03 3.115e-03 8.007e-03 -1.000 2.010e-02 -1.873 -1.642 -0.964 -0.914 -2.421
0.02 0.14251 8.60000 3.0147547722 2.5955798626    3.013  2.704  3.6301  1.685    3  0.000  0.378     7.39     5.37     3.93     2.89     2.37  4    -1e-30      0.00 6.653e-01 3.146e-01 2.255e-03 3.168e-03 7.964e-03 -1.000 2.015e-02 -1.991 -1.741 -1.051 -1.001 -2.528
0.02 0.14251 8.60000 3.0149817467 2.5955834389    3.013  2.743  3.6269  1.633    3  0.000  0.377     8.19     5.90     4.30     3.17     2.59  4    -1e-30      0.00 6.637e-01 3.162e-01 2.247e-03 3.204e-03 7.936e-03 -1.000 2.010e-02 -2.089 -1.821 -1.120 -1.071 -2.615
0.02 0.14251 8.60000 3.0152597427 2.5955882072    3.014  2.784  3.6236  1.579    3  0.000  0.377     9.12     6.50     4.72     3.48     2.85  4    -1e-30      0.00 6.621e-01 3.178e-01 2.239e-03 3.237e-03 7.908e-03 -1.000 2.010e-02 -2.191 -1.904 -1.193 -1.143 -2.705
0.02 0.14251 8.60000 3.0153651237 2.5955898762    3.014  2.791  3.6230  1.570    3  0.000  0.377     9.29     6.61     4.80     3.54     2.89  4    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.244e-03 7.904e-03 -1.000 2.010e-02 -2.208 -1.918 -1.205 -1.155 -2.720
0.02 0.14251 8.60000 3.0159001350 2.5955986977    3.014  2.765  3.6253  1.606    3  0.000  0.377     8.65     6.20     4.51     3.33     2.72  4    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.244e-03 7.904e-03 -1.000 2.010e-02 -2.142 -1.865 -1.159 -1.109 -2.662
0.02 0.14251 8.60000 3.0164723396 2.5956082344    3.015  2.736  3.6278  1.645    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.245e-03 7.903e-03 -1.000 2.010e-02 -2.069 -1.807 -1.109 -1.059 -2.598
0.02 0.14251 8.60000 3.0170638561 2.5956180096    3.016  2.703  3.6306  1.689    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.245e-03 7.903e-03 -1.000 2.010e-02 -1.988 -1.741 -1.052 -1.002 -2.526
0.02 0.14251 8.60000 3.0176472664 2.5956275463    3.016  2.669  3.6335  1.734    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.245e-03 7.903e-03 -1.000 2.010e-02 -1.903 -1.670 -0.991 -0.941 -2.449
0.02 0.14251 8.60000 3.0182037354 2.5956368446    3.017  2.633  3.6365  1.783    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.245e-03 7.903e-03 -1.000 2.010e-02 -1.812 -1.596 -0.926 -0.877 -2.368
0.02 0.14251 8.60000 3.0187070370 2.5956449509    3.017  2.597  3.6395  1.830    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.245e-03 7.903e-03 -1.000 2.010e-02 -1.723 -1.522 -0.863 -0.813 -2.287
0.02 0.14251 8.60000 3.0192043781 2.5956532955    3.018  2.560  3.6427  1.881    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.245e-03 7.903e-03 -1.000 2.010e-02 -1.629 -1.443 -0.793 -0.745 -2.201
0.02 0.14251 8.60000 3.0196828842 2.5956611633    3.018  2.522  3.6457  1.930    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.245e-03 7.903e-03 -1.000 2.010e-02 -1.536 -1.364 -0.724 -0.676 -2.114
0.02 0.14251 8.60000 3.0201611519 2.5956690311    3.019  2.484  3.6489  1.981    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.245e-03 7.903e-03 -1.000 2.010e-02 -1.441 -1.284 -0.655 -0.607 -2.027
0.02 0.14251 8.60000 3.0206580162 2.5956771374    3.019  2.446  3.6521  2.032    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.245e-03 7.903e-03 -1.000 2.010e-02 -1.345 -1.201 -0.584 -0.536 -1.936
0.02 0.14251 8.60000 3.0211846828 2.5956859589    3.020  2.407  3.6553  2.084    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.245e-03 7.903e-03 -1.000 2.010e-02 -1.248 -1.118 -0.511 -0.464 -1.845
0.02 0.14251 8.60000 3.0217592716 2.5956952572    3.020  2.368  3.6586  2.136    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.245e-03 7.903e-03 -1.000 2.010e-02 -1.150 -1.034 -0.438 -0.391 -1.752
0.02 0.14251 8.60000 3.0223999023 2.5957057476    3.021  2.329  3.6619  2.189    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.245e-03 7.903e-03 -1.000 2.010e-02 -1.052 -0.949 -0.365 -0.319 -1.659
0.02 0.14251 8.60000 3.0232510567 2.5957198143    3.022  2.284  3.6657  2.249    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.245e-03 7.903e-03 -1.000 2.010e-02 -0.940 -0.852 -0.280 -0.234 -1.553
0.02 0.14251 8.60000 3.0243129730 2.5957372189    3.023  2.239  3.6696  2.310    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.246e-03 7.902e-03 -1.000 2.010e-02 -0.828 -0.755 -0.196 -0.151 -1.445
0.02 0.14251 8.60000 3.0257751942 2.5957612991    3.024  2.195  3.6739  2.372    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.246e-03 7.902e-03 -1.000 2.010e-02 -0.716 -0.658 -0.112 -0.068 -1.338
0.02 0.14251 8.60000 3.0278365612 2.5957951546    3.026  2.152  3.6785  2.433    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.246e-03 7.902e-03 -1.000 2.010e-02 -0.609 -0.567 -0.035 0.009 -1.236
0.02 0.14251 8.60000 3.0308775902 2.5958447456    3.029  2.119  3.6831  2.485    4  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.246e-03 7.901e-03 -1.000 2.010e-02 -0.527 -0.500 0.019 0.062 -1.158
0.02 0.14251 8.60000 3.0362281799 2.5959320068    3.035  2.091  3.6889  2.537    4  0.000  0.378     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.247e-03 7.901e-03 -1.000 2.010e-02 -0.458 -0.448 0.055 0.097 -1.093
0.02 0.14251 8.60000 3.0741679668 2.5965406895    3.073  2.141  3.6883  2.490    5  0.000  0.378     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.251e-03 7.896e-03 -1.000 2.010e-02 -0.582 -0.570 -0.065 -0.023 -1.217
0.02 0.14251 8.60000 3.0860338211 2.5967276096    3.084  2.157  3.6881  2.475    5  0.000  0.378     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.237e-03 3.253e-03 7.894e-03 -1.000 2.010e-02 -0.622 -0.610 -0.104 -0.062 -1.257
0.02 0.14251 8.60000 3.1048269272 2.5970201492    3.103  2.183  3.6877  2.450    5  0.000  0.378     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.619e-01 3.180e-01 2.238e-03 3.255e-03 7.892e-03 -1.000 2.010e-02 -0.687 -0.674 -0.167 -0.124 -1.322
0.02 0.14251 8.60000 3.1455385685 2.5976400375    3.144  2.240  3.6860  2.391    5  0.000  0.378     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.259e-03 7.887e-03 -1.000 2.010e-02 -0.829 -0.811 -0.299 -0.256 -1.464
0.02 0.14251 8.60000 3.1585140228 2.5978336334    3.157  2.258  3.6851  2.372    5  0.000  0.378     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.260e-03 7.886e-03 -1.000 2.010e-02 -0.874 -0.854 -0.338 -0.295 -1.509
0.02 0.14251 8.60000 3.1689903736 2.5979888439    3.167  2.273  3.6835  2.352    6  0.000  0.378     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.261e-03 7.884e-03 -1.000 2.010e-02 -0.911 -0.886 -0.366 -0.323 -1.544
0.02 0.14251 8.60000 3.1983504295 2.5984172821    3.196  2.335  3.6740  2.256    6  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.264e-03 7.881e-03 -1.000 2.010e-02 -1.067 -1.009 -0.461 -0.416 -1.690
0.02 0.14251 8.60000 3.2014098167 2.5984613895    3.199  2.365  3.6696  2.209    6  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.264e-03 7.881e-03 -1.000 2.010e-02 -1.142 -1.068 -0.507 -0.462 -1.760
0.02 0.14251 8.60000 3.2025837898 2.5984783173    3.200  2.396  3.6656  2.161    6  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.264e-03 7.881e-03 -1.000 2.010e-02 -1.221 -1.132 -0.559 -0.513 -1.834
0.02 0.14251 8.60000 3.2031145096 2.5984859467    3.201  2.432  3.6617  2.110    6  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.264e-03 7.881e-03 -1.000 2.010e-02 -1.310 -1.206 -0.620 -0.573 -1.917
0.02 0.14251 8.60000 3.2033333778 2.5984890461    3.201  2.466  3.6582  2.063    6  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.264e-03 7.881e-03 -1.000 2.010e-02 -1.394 -1.277 -0.679 -0.632 -1.996
0.02 0.14251 8.60000 3.2034263611 2.5984904766    3.201  2.490  3.6559  2.029    6  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.264e-03 7.881e-03 -1.000 2.010e-02 -1.454 -1.327 -0.721 -0.673 -2.053
0.02 0.14251 8.60000 3.2034506798 2.5984907150    3.201  2.501  3.6548  2.013    6  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.264e-03 7.881e-03 -1.000 2.010e-02 -1.483 -1.351 -0.741 -0.694 -2.079
0.02 0.14251 8.60000 3.2035260201 2.5984919071    3.201  2.538  3.6514  1.963    7  0.000  0.379     4.19     3.30     2.47     1.80     1.47  4    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.264e-03 7.881e-03 -1.000 2.010e-02 -1.575 -1.429 -0.809 -0.761 -2.166
0.02 0.14251 8.60000 3.2036411762 2.5984935760    3.201  2.576  3.6482  1.912    7  0.000  0.379     4.64     3.62     2.70     1.97     1.61  4    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.264e-03 7.881e-03 -1.000 2.010e-02 -1.669 -1.509 -0.878 -0.829 -2.253
0.02 0.14251 8.60000 3.2039375305 2.5984976292    3.202  2.570  3.6489  1.921    7  0.000  0.379     4.56     3.56     2.66     1.94     1.59  4    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.264e-03 7.881e-03 -1.000 2.010e-02 -1.655 -1.498 -0.869 -0.821 -2.240
0.02 0.14251 8.60000 3.2043051720 2.5985031128    3.202  2.552  3.6504  1.945    7  0.000  0.379     4.34     3.41     2.55     1.86     1.52  4    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.264e-03 7.881e-03 -1.000 2.010e-02 -1.609 -1.459 -0.835 -0.787 -2.198
0.02 0.14251 8.60000 3.2054800987 2.5985198021    3.203  2.544  3.6509  1.955    7  0.000  0.379     4.25     3.35     2.51     1.83     1.49  4    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.264e-03 7.880e-03 -1.000 2.010e-02 -1.590 -1.442 -0.820 -0.772 -2.180
0.02 0.14251 8.60000 3.2062845230 2.5985314846    3.204  2.586  3.6471  1.899    7  0.000  0.379     4.77     3.71     2.77     2.02     1.65  4    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.264e-03 7.880e-03 -1.000 2.010e-02 -1.694 -1.529 -0.895 -0.846 -2.276
0.02 0.14251 8.60000 3.2070989609 2.5985431671    3.205  2.630  3.6432  1.839    7  0.000  0.379     5.38     4.13     3.07     2.24     1.83  4    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.264e-03 7.880e-03 -1.000 2.010e-02 -1.805 -1.622 -0.975 -0.926 -2.378
0.02 0.14251 8.60000 3.2078940868 2.5985546112    3.206  2.672  3.6396  1.783    7  0.000  0.379     6.02     4.57     3.38     2.47     2.02  4    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.265e-03 7.880e-03 -1.000 2.010e-02 -1.909 -1.709 -1.050 -1.001 -2.473
0.02 0.14251 8.60000 3.2086455822 2.5985653400    3.206  2.712  3.6361  1.728    7  0.000  0.379     6.72     5.05     3.71     2.72     2.23  4    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.265e-03 7.880e-03 -1.000 2.010e-02 -2.011 -1.792 -1.122 -1.073 -2.564
0.02 0.14251 8.60000 3.2093460560 2.5985753536    3.207  2.753  3.6325  1.673    7  0.000  0.379     7.50     5.57     4.08     3.00     2.45  4    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.265e-03 7.880e-03 -1.000 2.010e-02 -2.112 -1.876 -1.195 -1.145 -2.656
0.02 0.14251 8.60000 3.2099931240 2.5985846519    3.208  2.794  3.6290  1.618    7  0.000  0.379     8.37     6.16     4.49     3.30     2.70  4    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.265e-03 7.880e-03 -1.000 2.010e-02 -2.215 -1.960 -1.268 -1.218 -2.747
0.02 0.14251 8.60000 3.2105834484 2.5985929966    3.208  2.835  3.6255  1.563    7  0.000  0.379     9.36     6.81     4.94     3.64     2.98  4    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.265e-03 7.880e-03 -1.000 2.010e-02 -2.318 -2.043 -1.339 -1.289 -2.838
0.02 0.14251 8.60000 3.2111136913 2.5986006260    3.209  2.876  3.6219  1.507    7  0.000  0.379    10.46     7.52     5.44     4.01     3.28  4    -1e-30      0.00 6.620e-01 3.179e-01 2.238e-03 3.265e-03 7.880e-03 -1.000 2.010e-02 -2.421 -2.125 -1.411 -1.360 -2.929
0.02 0.14251 8.60000 3.2115876675 2.5986075401    3.209  2.917  3.6184  1.452    7  0.000  0.378    11.68     8.31     5.98     4.42     3.61  4    -1e-30      0.00 6.620e-01 3.179e-01 2.237e-03 3.266e-03 7.880e-03 -1.000 2.010e-02 -2.524 -2.207 -1.478 -1.427 -3.020
0.02 0.14251 8.60000 3.2120127678 2.5986135006    3.210  2.958  3.6148  1.397    7  0.000  0.378    13.05     9.18     6.57     4.86     3.98  4    -1e-30      0.00 6.620e-01 3.179e-01 2.234e-03 3.269e-03 7.880e-03 -1.000 2.010e-02 -2.626 -2.286 -1.541 -1.490 -3.110
0.02 0.14251 8.60000 3.2123963833 2.5986189842    3.210  2.999  3.6112  1.343    7  0.000  0.377    14.57    10.14     7.22     5.35     4.38  4    -1e-30      0.00 6.620e-01 3.179e-01 2.231e-03 3.273e-03 7.880e-03 -1.000 2.010e-02 -2.727 -2.365 -1.603 -1.552 -3.199
0.02 0.14251 8.60000 3.2127444744 2.5986239910    3.210  3.039  3.6078  1.288    7  0.000  0.377    16.24    11.18     7.93     5.89     4.82  4    -1e-30      0.00 6.620e-01 3.179e-01 2.227e-03 3.277e-03 7.880e-03 -1.000 2.012e-02 -2.828 -2.441 -1.662 -1.611 -3.287
0.02 0.14251 8.60000 3.2130646706 2.5986285210    3.211  3.079  3.6042  1.234    7  0.000  0.376    18.12    12.34     8.72     6.48     5.31  4    -1e-30      0.00 6.620e-01 3.179e-01 2.223e-03 3.281e-03 7.879e-03 -1.000 2.012e-02 -2.928 -2.516 -1.719 -1.668 -3.373
0.02 0.14251 8.60000 3.2133584023 2.5986328125    3.211  3.119  3.6006  1.180    7  0.000  0.376    20.22    13.61     9.58     7.13     5.84  4    -1e-30      0.00 6.620e-01 3.179e-01 2.221e-03 3.285e-03 7.879e-03 -1.000 2.012e-02 -3.029 -2.591 -1.775 -1.723 -3.459
0.02 0.14251 8.60000 3.2136282921 2.5986366272    3.211  3.159  3.5970  1.125    7  0.000  0.375    22.55    15.02    10.52     7.84     6.42  4    -1e-30      0.00 6.620e-01 3.179e-01 2.218e-03 3.289e-03 7.879e-03 -1.000 2.011e-02 -3.129 -2.662 -1.824 -1.773 -3.543
0.02 0.14251 8.60000 3.2138769627 2.5986402035    3.212  3.199  3.5934  1.071    7  0.000  0.375    25.15    16.56    11.55     8.62     7.06  4    -1e-30      0.00 6.620e-01 3.179e-01 2.216e-03 3.292e-03 7.879e-03 -1.000 2.010e-02 -3.228 -2.732 -1.872 -1.821 -3.626
0.02 0.14251 8.60000 3.2141053677 2.5986433029    3.212  3.239  3.5897  1.017    7  0.000  0.375    28.05    18.27    12.68     9.48     7.77  4    -1e-30      0.00 6.620e-01 3.179e-01 2.213e-03 3.294e-03 7.879e-03 -1.000 2.011e-02 -3.327 -2.800 -1.919 -1.867 -3.708
0.02 0.14251 8.60000 3.2143156528 2.5986464024    3.212  3.278  3.5860  0.963    7  0.000  0.374    31.27    20.15    13.92    10.42     8.55  4    -1e-30      0.00 6.620e-01 3.179e-01 2.212e-03 3.297e-03 7.878e-03 -1.000 2.012e-02 -3.426 -2.863 -1.952 -1.900 -3.786
0.02 0.14251 8.60000 3.2145099640 2.5986492634    3.212  3.317  3.5823  0.909    7  0.000  0.374    34.85    22.21    15.28    11.46     9.40  4    -1e-30      0.00 6.620e-01 3.179e-01 2.210e-03 3.299e-03 7.877e-03 -1.000 2.012e-02 -3.523 -2.924 -1.985 -1.933 -3.863
0.02 0.14251 8.60000 3.2146899700 2.5986516476    3.212  3.356  3.5786  0.855    7  0.000  0.374    38.83    24.48    16.77    12.59    10.33  4    -1e-30      0.00 6.620e-01 3.179e-01 2.209e-03 3.302e-03 7.876e-03 -1.000 2.013e-02 -3.620 -2.982 -2.009 -1.957 -3.937
0.02 0.14251 8.60000 3.2148578167 2.5986540318    3.213  3.395  3.5748  0.801    7  0.000  0.374    43.26    26.98    18.40    13.83    11.35  4    -1e-30      0.00 6.619e-01 3.179e-01 2.208e-03 3.305e-03 7.874e-03 -1.000 2.014e-02 -3.717 -3.033 -2.021 -1.969 -4.008
0.02 0.14251 8.60000 3.2150137424 2.5986564159    3.213  3.433  3.5709  0.748    7  0.000  0.374    48.16    29.71    20.18    15.19    12.47  4    -1e-30      0.00 6.619e-01 3.180e-01 2.207e-03 3.307e-03 7.873e-03 -1.000 2.011e-02 -3.812 -3.084 -2.032 -1.980 -4.077
0.02 0.14251 8.60000 3.2151598930 2.5986585617    3.213  3.471  3.5671  0.695    7  0.000  0.374    53.61    32.72    22.12    16.68    13.69  4    -1e-30      0.00 6.619e-01 3.180e-01 2.206e-03 3.310e-03 7.871e-03 -1.000 2.010e-02 -3.906 -3.125 -2.022 -1.971 -4.141
0.02 0.14251 8.60000 3.2152967453 2.5986604691    3.213  3.508  3.5631  0.641    7  0.000  0.374    59.65    36.01    24.25    18.30    15.03  3    -1e-30      0.00 6.619e-01 3.180e-01 2.205e-03 3.312e-03 7.870e-03 -1.000 2.011e-02 -4.000 -3.163 -2.004 -1.954 -4.201
0.02 0.14251 8.60000 3.2154257298 2.5986621380    3.213  3.545  3.5592  0.589    7  0.000  0.374    66.29    39.60    26.55    20.07    16.49  3    -1e-30      0.00 6.618e-01 3.180e-01 2.204e-03 3.314e-03 7.868e-03 -1.000 2.013e-02 -4.092 -3.197 -1.980 -1.930 -4.259
0.02 0.14251 8.60000 3.2155482769 2.5986640453    3.213  3.581  3.5552  0.537    7  0.000  0.374    73.59    43.50    29.04    21.98    18.06  3    -1e-30      0.00 6.618e-01 3.181e-01 2.204e-03 3.316e-03 7.867e-03 -1.000 2.012e-02 -4.182 -3.222 -1.934 -1.883 -4.308
0.02 0.14251 8.60000 3.2156646252 2.5986657143    3.213  3.616  3.5513  0.486    7  0.000  0.374    81.59    47.73    31.73    24.05    19.77  3    -1e-30      0.00 6.618e-01 3.181e-01 2.203e-03 3.317e-03 7.866e-03 -1.000 2.010e-02 -4.271 -3.245 -1.884 -1.834 -4.356
0.02 0.14251 8.60000 3.2157764435 2.5986671448    3.214  3.651  3.5473  0.435    7  0.000  0.373    90.27    52.27    34.61    26.27    21.59  3    -1e-30      0.00 6.617e-01 3.182e-01 2.203e-03 3.319e-03 7.865e-03 -1.000 2.010e-02 -4.357 -3.258 -1.813 -1.764 -4.396
0.02 0.14251 8.60000 3.2158844471 2.5986688137    3.214  3.684  3.5435  0.387    7  0.000  0.373    99.52    57.06    37.63    28.60    23.51  3    -1e-30      0.00 6.617e-01 3.182e-01 2.203e-03 3.320e-03 7.864e-03 -1.000 2.013e-02 -4.440 -3.265 -1.733 -1.685 -4.429
0.02 0.14251 8.60000 3.2159874439 2.5986702442    3.214  3.714  3.5401  0.343    7  0.000  0.373   108.66    61.75    40.58    30.88    25.39  3    -1e-30      0.00 6.616e-01 3.182e-01 2.202e-03 3.320e-03 7.864e-03 -1.000 2.015e-02 -4.515 -3.272 -1.659 -1.611 -4.459
0.02 0.14251 8.60000 3.2160973549 2.5986719131    3.214  3.743  3.5366  0.300    7  0.000  0.373   118.49    66.75    43.71    33.30    27.39  3    -1e-30      0.00 6.616e-01 3.182e-01 2.202e-03 3.321e-03 7.863e-03 -1.000 2.013e-02 -4.588 -3.266 -1.564 -1.517 -4.476
