mg,bp_rp
8.694275609783716,1.9463291
7.282708001776044,1.637743
4.52870053196707,1.1995144
1.5804254523809682,1.563899
2.409811946604293,0.61598873
8.329166860268753,2.11664
5.38248343974686,1.0910511
4.1429600261727035,0.73148346
4.3684250536516736,0.92928505
8.113462224131698,1.9756107
9.206983992396847,2.3625298
2.11628215604196,3.206708
3.7889569563224086,1.2039366
2.4350180516903706,2.3503895
6.324041194272297,1.2386074
4.747569657001213,0.902915
1.9847354001473132,1.7026434
6.977674109986339,1.6555443
2.784480408754945,0.72951317
1.9170917381384367,1.9800062
5.9547507740658325,1.0367203
6.886684914685738,1.4479599
5.946213377949665,1.0914822
4.360295263683682,1.0947876
5.766305795495651,1.3083687
5.2517462998746485,1.0394716
6.258038935416732,1.1708584
8.016071209826634,1.8959694
4.118359606611239,3.2460823
4.229264659416277,0.70599365
7.245632187894845,1.619667
2.71789068479395,2.342556
4.560022503730732,1.012434
8.838989230667156,1.8986893
3.557543317648552,1.234252
3.8177810456214445,1.1000862
5.057224882897017,0.87911606
5.0133523405404965,0.96723175
5.945895214210026,1.8525877
6.502311954010416,2.102871
5.530211695809394,1.3940964
6.1040813836754175,1.5091286
5.899202730903518,1.0226212
6.297880315241201,1.0987892
3.7340996017385937,1.2444868
4.022127867816444,0.86688423
4.014178658433204,1.0927296
5.793874777930089,1.0221901
5.743369737664041,1.3525105
4.62785509409782,0.9003868
6.677577323642417,1.2855091
4.056441754252953,1.0351124
7.52630073797074,1.7468948
1.577774029120107,1.4910383
7.744278223639039,1.7485828
4.933957283562952,0.95334053
6.041397687897149,1.1932449
4.957621912325493,0.997345
6.406902426347049,1.0636883
6.012136477962436,1.0014706
7.350032299615048,1.6539497
4.841380702741413,0.94900703
8.956338887055637,2.3702831
10.321279413001989,2.392439
4.36423355904911,0.97948647
4.939238645144357,1.1586504
4.12530014459719,1.103653
7.465022350926667,1.7072506
2.6207315271982914,2.4125624
3.568806047940477,1.1836271
5.9251111332091515,1.7047157
5.3909332959666845,2.5888147
6.304449784296214,1.6481152
8.166239631781433,1.695322
4.518282140320794,1.1844492
4.155585098564128,1.0778437
2.1081929910007204,1.2082891
5.530421273294417,1.1522064
4.707159145896567,1.1362495
5.630732769147171,1.0309582
3.598670212131349,1.0151987
3.946077822046794,0.7963762
5.432194849603217,1.8358564
6.601378210674024,1.4046516
4.036454820115754,1.3816843
7.286764940957514,1.5189075
4.021419185738598,0.8949785
5.724633747554533,1.2368689
4.123270228696796,0.90718746
3.858459962198058,1.0243568
6.019797738545833,1.2641277
4.6620891432314195,1.1872807
5.418186205126569,1.1844196
4.411355236969536,0.72183037
4.214935936103325,0.76523876
1.7923333732963052,2.0880537
5.69643019925916,1.457097
6.131026090388776,1.615797
5.042725198044364,1.0595894
6.924525186694812,1.3639584
4.294628514550752,1.5031433
8.557731862254645,1.9893227
3.7262287318992193,1.0517368
4.1723277225142485,0.98424244
7.5734392184331085,1.7608948
6.433556691867814,1.5153885
6.948898549086209,1.4626236
6.775190672265293,1.6016788
4.245590977169753,1.7336311
4.409538665924524,1.3058491
5.834960257511417,1.060009
5.337375344886688,0.9590378
1.4511458495248952,1.3294783
4.223884100102154,1.0639639
3.224280172763672,1.3961115
6.699122089675207,1.5466099
7.803428486622817,1.7435665
7.973309767584819,1.8059216
8.212689389922843,1.9880981
4.65787815148458,0.8667278
6.202123348727646,1.5212326
4.172680664874237,1.4295197
8.215642882151798,2.1777134
3.0904411430599836,1.3243227
5.9486135946017935,1.1514931
2.848858120293201,2.5276642
6.164088951869438,1.6630888
5.321843867917686,0.9268131
3.9460452893627274,1.6257935
6.377966139378444,2.065506
8.193251689042338,1.816555
0.7584016395720763,1.4951763
4.672048550004007,1.371376
7.467377485552657,1.8100357
8.051043339077623,1.723299
8.225703290352296,1.8300228
7.155989500296823,1.6241493
5.8426731822905715,1.2059193
5.892389395046129,1.4143257
5.553591652232775,1.1882114
6.362360187907907,1.3519287
4.924936757562298,1.3666935
6.097087297799845,1.1465874
7.74291746383193,1.7394466
7.057883275051015,1.6242504
8.43044005707042,1.8068581
4.877434879767289,2.1491795
5.689766657444746,1.4289055
4.363409749656903,1.055788
4.573878494207065,1.3967495
3.8407202633451263,1.3705177
4.0557823103861885,0.94314384
5.798593686834737,0.99232674
2.557752524748633,1.083353
8.329029048811332,2.0567093
7.349551322843421,1.6872597
6.313892341498942,1.5598049
8.597191984234943,2.2043152
6.354881897274215,1.492403
5.1182440894539685,1.3781185
3.301901324205218,0.6291599
6.142656313037644,1.2093182
7.209551638695288,1.3499889
5.740307486526094,1.6530533
4.919045023474924,1.7961416
6.063188681214836,1.3167477
3.2738805288460178,0.80728817
7.209411881700735,1.5451851
4.86163106424123,1.0367031
6.794173198524046,1.4526138
5.745626017568927,0.9608135
4.768993610970632,1.0742292
9.2228282386214,2.1717453
4.547763230950656,0.9445572
4.541821865189206,0.96421814
3.6710763700130844,0.96853065
5.7880678353203425,1.0446911
4.364912966801102,0.73493385
8.743340684782105,2.1980495
3.651903788312419,1.0383205
5.261700055908829,1.0373993
7.215875494182914,1.5049267
8.101121076763881,1.7043743
6.66969472443385,1.2919807
3.9175898774514124,0.69478035
3.608135228293728,0.7101803
9.139144903977282,2.3445492
5.555425533562698,1.2962742
7.139587677247594,1.9650421
6.5792736047826885,1.5495167
5.574036656466088,1.4951162
1.6503086461352403,2.54889
6.257260252807082,1.1495857
-0.20109291400762785,1.3533134
5.58805927797672,1.1499958
4.363627965442522,1.1722527
7.752535069761997,1.9958172
2.5776737727326875,2.3747158
3.2223027120648133,1.5088167
5.936416019019511,1.0220184
5.512899135632722,0.9465809
4.6148030349273235,1.4875221
8.759203930765313,1.8603039
3.119286721124137,1.2403698
5.575153529841202,1.2399845
5.484679253884588,0.9873848
5.913760337403167,1.1328144
6.547740155267068,1.2099667
7.878460078035172,2.1608772
3.850574582989154,0.8190775
6.713405496433495,1.4579849
8.4339514993423,1.571928
4.895952498077463,1.348772
4.90541977298466,0.9153843
6.829359739114032,1.3562279
3.948004612213273,1.2673798
5.1203821821659385,1.1021986
5.0292042582392416,1.3250389
6.736740046164382,1.2795715
7.714398014207131,1.636097
5.036350992259413,1.2009277
8.881971929115657,2.0247726
5.105552075820059,0.99986076
4.497926563086214,1.3755617
3.5317630278259884,1.1104164
2.5637485824566753,0.70380974
6.19779065535824,0.9957161
1.8253549804335272,2.0976667
7.154185902810905,1.6330414
7.160592406178832,1.5109291
6.645528254510619,1.3637905
5.675325606722186,1.8683004
4.3034614027421245,1.0397358
5.325485278168795,1.2487144
5.9832154915156615,1.4906425
3.845115525010815,0.919693
8.351943981110349,1.8957176
4.403767231593527,0.9911957
3.8609259707608032,0.83944035
6.50552088116612,1.3511162
6.8831557619028665,1.8638544
5.034880027470127,1.4572668
7.940343947991785,1.9028416
